================ Training Loss (Tue May  3 13:12:10 2022) ================
(epoch: 42, iters: 82, time: 0.219, data: 0.002) G_GAN: 5.408 G_L1: 10.779 D_real: 0.004 D_fake: 1.136 
(epoch: 43, iters: 84, time: 0.216, data: 0.005) G_GAN: 3.117 G_L1: 40.080 D_real: 0.001 D_fake: 0.159 
(epoch: 44, iters: 86, time: 0.221, data: 0.015) G_GAN: 3.687 G_L1: 11.950 D_real: 0.105 D_fake: 0.015 
(epoch: 45, iters: 88, time: 0.500, data: 0.002) G_GAN: 5.993 G_L1: 41.403 D_real: 0.001 D_fake: 0.045 
(epoch: 46, iters: 90, time: 0.204, data: 0.001) G_GAN: 4.342 G_L1: 24.540 D_real: 1.276 D_fake: 0.001 
(epoch: 47, iters: 92, time: 0.206, data: 0.001) G_GAN: 7.760 G_L1: 25.585 D_real: 0.001 D_fake: 2.657 
(epoch: 48, iters: 94, time: 0.320, data: 0.002) G_GAN: 5.044 G_L1: 28.636 D_real: 0.003 D_fake: 0.009 
(epoch: 49, iters: 96, time: 0.541, data: 0.002) G_GAN: 1.584 G_L1: 11.776 D_real: 0.445 D_fake: 0.283 
(epoch: 50, iters: 98, time: 0.213, data: 0.000) G_GAN: 6.811 G_L1: 24.999 D_real: 0.005 D_fake: 0.002 
(epoch: 52, iters: 2, time: 0.158, data: 0.355) G_GAN: 8.033 G_L1: 37.442 D_real: 0.005 D_fake: 0.001 
(epoch: 53, iters: 4, time: 0.200, data: 0.001) G_GAN: 6.235 G_L1: 21.056 D_real: 0.059 D_fake: 0.003 
(epoch: 54, iters: 6, time: 0.488, data: 0.008) G_GAN: 7.408 G_L1: 37.907 D_real: 0.000 D_fake: 0.004 
(epoch: 55, iters: 8, time: 0.216, data: 0.005) G_GAN: 7.637 G_L1: 34.214 D_real: 0.003 D_fake: 0.001 
(epoch: 56, iters: 10, time: 0.189, data: 0.004) G_GAN: 5.943 G_L1: 26.464 D_real: 0.044 D_fake: 0.007 
(epoch: 57, iters: 12, time: 0.193, data: 0.000) G_GAN: 7.665 G_L1: 27.846 D_real: 0.419 D_fake: 0.001 
(epoch: 58, iters: 14, time: 0.653, data: 0.006) G_GAN: 6.493 G_L1: 42.634 D_real: 0.195 D_fake: 0.008 
(epoch: 59, iters: 16, time: 0.210, data: 0.002) G_GAN: 3.254 G_L1: 27.357 D_real: 0.100 D_fake: 0.055 
(epoch: 60, iters: 18, time: 0.200, data: 0.002) G_GAN: 6.337 G_L1: 34.295 D_real: 5.892 D_fake: 0.000 
(epoch: 61, iters: 20, time: 0.221, data: 0.003) G_GAN: 4.595 G_L1: 13.286 D_real: 0.233 D_fake: 0.003 
(epoch: 62, iters: 22, time: 0.609, data: 0.002) G_GAN: 6.441 G_L1: 23.026 D_real: 0.086 D_fake: 0.002 
(epoch: 63, iters: 24, time: 0.164, data: 0.002) G_GAN: 7.969 G_L1: 35.558 D_real: 0.001 D_fake: 0.001 
(epoch: 64, iters: 26, time: 0.207, data: 0.001) G_GAN: 5.878 G_L1: 17.536 D_real: 0.000 D_fake: 0.039 
(epoch: 65, iters: 28, time: 0.214, data: 0.008) G_GAN: 4.962 G_L1: 72.441 D_real: 0.119 D_fake: 0.011 
(epoch: 66, iters: 30, time: 0.685, data: 0.002) G_GAN: 5.140 G_L1: 32.006 D_real: 0.058 D_fake: 0.013 
(epoch: 67, iters: 32, time: 0.214, data: 0.002) G_GAN: 7.516 G_L1: 34.934 D_real: 0.000 D_fake: 0.001 
(epoch: 68, iters: 34, time: 0.209, data: 0.002) G_GAN: 4.761 G_L1: 45.127 D_real: 0.002 D_fake: 0.076 
(epoch: 69, iters: 36, time: 0.212, data: 0.002) G_GAN: 4.244 G_L1: 24.325 D_real: 0.002 D_fake: 0.366 
(epoch: 70, iters: 38, time: 0.612, data: 0.002) G_GAN: 7.847 G_L1: 70.724 D_real: 0.001 D_fake: 0.001 
(epoch: 71, iters: 40, time: 0.213, data: 0.001) G_GAN: 8.162 G_L1: 19.500 D_real: 0.009 D_fake: 0.001 
(epoch: 72, iters: 42, time: 0.201, data: 0.003) G_GAN: 6.635 G_L1: 19.756 D_real: 0.077 D_fake: 0.001 
(epoch: 73, iters: 44, time: 0.208, data: 0.003) G_GAN: 7.204 G_L1: 39.537 D_real: 0.001 D_fake: 0.001 
(epoch: 74, iters: 46, time: 0.584, data: 0.003) G_GAN: 4.407 G_L1: 22.266 D_real: 0.121 D_fake: 0.033 
(epoch: 75, iters: 48, time: 0.202, data: 0.006) G_GAN: 4.575 G_L1: 29.493 D_real: 0.056 D_fake: 0.013 
(epoch: 76, iters: 50, time: 0.195, data: 0.000) G_GAN: 7.123 G_L1: 19.720 D_real: 0.016 D_fake: 0.001 
(epoch: 77, iters: 52, time: 0.202, data: 0.000) G_GAN: 3.435 G_L1: 17.153 D_real: 0.114 D_fake: 0.072 
(epoch: 78, iters: 54, time: 0.617, data: 0.002) G_GAN: 8.992 G_L1: 39.929 D_real: 0.017 D_fake: 0.000 
(epoch: 79, iters: 56, time: 0.213, data: 0.002) G_GAN: 5.570 G_L1: 36.692 D_real: 0.013 D_fake: 0.006 
(epoch: 80, iters: 58, time: 0.237, data: 0.002) G_GAN: 6.778 G_L1: 29.399 D_real: 0.001 D_fake: 0.001 
(epoch: 81, iters: 60, time: 0.214, data: 0.013) G_GAN: 9.255 G_L1: 35.187 D_real: 0.001 D_fake: 0.000 
(epoch: 82, iters: 62, time: 0.643, data: 0.002) G_GAN: 8.813 G_L1: 54.061 D_real: 0.001 D_fake: 0.000 
(epoch: 83, iters: 64, time: 0.215, data: 0.003) G_GAN: 7.632 G_L1: 29.967 D_real: 0.001 D_fake: 0.001 
(epoch: 84, iters: 66, time: 0.195, data: 0.003) G_GAN: 5.493 G_L1: 38.733 D_real: 0.000 D_fake: 0.003 
(epoch: 85, iters: 68, time: 0.209, data: 0.001) G_GAN: 1.037 G_L1: 18.209 D_real: 0.951 D_fake: 0.268 
(epoch: 86, iters: 70, time: 0.661, data: 0.001) G_GAN: 7.960 G_L1: 58.482 D_real: 0.022 D_fake: 0.001 
(epoch: 87, iters: 72, time: 0.195, data: 0.002) G_GAN: 7.182 G_L1: 31.427 D_real: 0.095 D_fake: 0.002 
(epoch: 88, iters: 74, time: 0.158, data: 0.000) G_GAN: 6.855 G_L1: 35.676 D_real: 0.017 D_fake: 0.001 
(epoch: 89, iters: 76, time: 0.207, data: 0.009) G_GAN: 6.563 G_L1: 22.217 D_real: 0.147 D_fake: 0.004 
(epoch: 90, iters: 78, time: 0.730, data: 0.025) G_GAN: 2.471 G_L1: 28.170 D_real: 0.005 D_fake: 0.257 
(epoch: 91, iters: 80, time: 0.183, data: 0.003) G_GAN: 4.465 G_L1: 17.039 D_real: 0.041 D_fake: 0.012 
(epoch: 92, iters: 82, time: 0.215, data: 0.003) G_GAN: 4.979 G_L1: 29.452 D_real: 0.001 D_fake: 0.013 
(epoch: 93, iters: 84, time: 0.212, data: 0.002) G_GAN: 6.712 G_L1: 6.264 D_real: 0.002 D_fake: 0.833 
(epoch: 94, iters: 86, time: 0.781, data: 0.003) G_GAN: 2.104 G_L1: 22.081 D_real: 0.196 D_fake: 0.039 
(epoch: 95, iters: 88, time: 0.208, data: 0.006) G_GAN: 6.634 G_L1: 12.304 D_real: 0.145 D_fake: 0.002 
(epoch: 96, iters: 90, time: 0.213, data: 0.010) G_GAN: 3.141 G_L1: 26.753 D_real: 0.017 D_fake: 0.100 
(epoch: 97, iters: 92, time: 0.212, data: 0.001) G_GAN: 6.350 G_L1: 26.137 D_real: 0.004 D_fake: 0.004 
(epoch: 98, iters: 94, time: 0.659, data: 0.002) G_GAN: 6.246 G_L1: 7.438 D_real: 0.110 D_fake: 0.002 
(epoch: 99, iters: 96, time: 0.202, data: 0.000) G_GAN: 4.523 G_L1: 14.101 D_real: 0.004 D_fake: 0.283 
(epoch: 100, iters: 98, time: 0.208, data: 0.000) G_GAN: 4.429 G_L1: 15.771 D_real: 0.047 D_fake: 0.018 
